ActualTime,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense,combined_action_num
49:41.7,-4.13239193,-6.598419666,6.421248913,-0.310319543,-0.301767439,-0.637743294,-7090,-4091,3042,-67,-464,-1049,4
49:41.8,-3.730166197,-7.479485989,5.667075634,-0.020769419,-0.112399206,0.020769419,-7393,-3668,3139,-1217,-481,-842,4
49:41.9,-3.737348795,-6.727706909,5.87297678,0.460592389,-0.081855945,-0.004886922,-7265,-3786,3189,-265,-25,-487,4
49:42.0,-3.56496644,-6.263231754,6.500257492,0.449596822,-0.02687807,-0.122173049,-7279,-3726,3165,19,166,-799,4
49:42.1,-3.521870613,-6.68700552,6.490680695,0.015882496,0.054977871,-0.124616511,-6884,-4164,3106,-557,840,-574,4
49:42.2,-3.426102638,-6.909666061,6.265625954,0.113620937,0.056199603,0.002443461,-7020,-4093,2890,-438,1031,-181,4
49:42.5,-3.854664803,-7.24724865,4.891354084,-0.813672483,-0.878424227,0.332310706,-7167,-4639,2708,-113,640,-83,4
49:42.7,-3.028665066,-6.995857239,5.861005783,0.019547688,-0.36774087,0.150272846,-7387,-3584,2285,-247,774,-1050,4
49:42.9,-2.722207308,-8.358158112,4.201824188,-0.332310706,-0.2846632,-0.179594383,-7135,-3983,2497,216,-152,-805,4
49:43.1,-2.236184359,-9.385271072,4.335899353,-0.111177474,0.05375614,-0.063529983,-6907,-4258,2769,431,-357,-675,4
49:43.5,-2.398990154,-9.258378029,1.455674648,0.147829384,0.012217305,0.065973446,-6954,-4685,3113,407,94,-716,4
49:43.7,-1.491587639,-10.10113716,1.843535304,-0.157603234,0.202807263,0.128281698,-6970,-4482,3153,395,-65,-1035,4
49:43.8,-2.7533319,-9.773131371,0.442927301,0.553443909,1.03969264,0.668286562,-6610,-4916,2785,-353,-49,214,4
49:44.0,-4.328716755,-8.475474358,-0.165199921,-0.128281698,0.821002901,0.18692477,-6690,-4863,2746,326,366,-601,4
49:44.5,-3.658340216,-8.863334656,1.532289028,0.004886922,0.081855945,-0.090408057,-6950,-4496,2709,-698,-494,241,4
49:45.3,-4.254496574,-8.621520042,2.516305923,0.373849541,-0.161268428,0.138055548,-6654,-4987,2523,-476,295,-325,4
49:45.4,-4.316745758,-8.480262756,2.722207308,-0.02687807,0.081855945,0.074525557,-6947,-4959,2494,-408,339,-271,4
49:45.5,-4.699818134,-8.250418663,2.573766708,0.127059966,0.025656341,0.039095376,-6958,-4929,2480,-636,342,24,4
49:45.7,-4.118026733,-8.74601841,3.047818661,0.014660766,-0.706160247,-0.173485726,-6549,-4942,2816,131,-18,-689,4
49:46.1,-3.56496644,-8.339004517,3.94085598,-0.073303826,-0.080634214,-0.012217305,-6740,-4855,2717,-237,-219,288,4
49:46.4,-3.818751812,-8.195352554,3.780444384,0.122173049,-0.080634214,0.138055548,-6558,-4756,2899,888,575,-115,4
49:46.6,-3.849876404,-7.999027729,3.7181952,0.095294975,0.235793978,-0.048869219,-6886,-4686,2717,-265,-324,831,4
49:46.7,-3.948038578,-8.523358345,3.047818661,-0.073303826,0.114842668,-0.061086524,-7254,-4226,2931,-193,-467,875,4
49:47.0,-6.200982571,-7.175422668,3.885789394,0.563217759,0.860098243,-0.149051115,-6902,-4422,2714,94,186,-148,4
49:47.1,-3.505111217,-8.597578049,4.620809078,0.228463605,-0.301767439,-0.054977871,-7076,-4273,3091,392,-272,-826,4
